,County,County Code,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State_Code,County_Name
2642,"Albany County, NY",36001.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NY,Albany County
2643,"Albany County, NY",36001.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0,NY,Albany County
2647,"Bronx County, NY",36005.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,139.0,NY,Bronx County
2648,"Bronx County, NY",36005.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY,Bronx County
2649,"Bronx County, NY",36005.0,2013,All other drug-induced causes,D9,64.0,NY,Bronx County
2653,"Broome County, NY",36007.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,NY,Broome County
2658,"Cayuga County, NY",36011.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NY,Cayuga County
2660,"Chautauqua County, NY",36013.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NY,Chautauqua County
2663,"Chemung County, NY",36015.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NY,Chemung County
2671,"Dutchess County, NY",36027.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,NY,Dutchess County
2672,"Dutchess County, NY",36027.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,NY,Dutchess County
2675,"Erie County, NY",36029.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,119.0,NY,Erie County
2676,"Erie County, NY",36029.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY,Erie County
2687,"Kings County, NY",36047.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,170.0,NY,Kings County
2688,"Kings County, NY",36047.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0,NY,Kings County
2689,"Kings County, NY",36047.0,2013,All other drug-induced causes,D9,26.0,NY,Kings County
2696,"Monroe County, NY",36055.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,74.0,NY,Monroe County
2697,"Monroe County, NY",36055.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,NY,Monroe County
2701,"Nassau County, NY",36059.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,157.0,NY,Nassau County
2702,"Nassau County, NY",36059.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY,Nassau County
2706,"New York County, NY",36061.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,142.0,NY,New York County
2707,"New York County, NY",36061.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,33.0,NY,New York County
2708,"New York County, NY",36061.0,2013,All other drug-induced causes,D9,30.0,NY,New York County
2712,"Niagara County, NY",36063.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,NY,Niagara County
2715,"Oneida County, NY",36065.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NY,Oneida County
2718,"Onondaga County, NY",36067.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,NY,Onondaga County
2722,"Orange County, NY",36071.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,NY,Orange County
2726,"Oswego County, NY",36075.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NY,Oswego County
2729,"Putnam County, NY",36079.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NY,Putnam County
2731,"Queens County, NY",36081.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,151.0,NY,Queens County
2732,"Queens County, NY",36081.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,NY,Queens County
2733,"Queens County, NY",36081.0,2013,All other drug-induced causes,D9,16.0,NY,Queens County
2737,"Rensselaer County, NY",36083.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,NY,Rensselaer County
2740,"Richmond County, NY",36085.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0,NY,Richmond County
2743,"Rockland County, NY",36087.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,NY,Rockland County
2747,"Saratoga County, NY",36091.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,NY,Saratoga County
2756,"Suffolk County, NY",36103.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,241.0,NY,Suffolk County
2757,"Suffolk County, NY",36103.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,32.0,NY,Suffolk County
2761,"Sullivan County, NY",36105.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NY,Sullivan County
2765,"Ulster County, NY",36111.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,19.0,NY,Ulster County
2771,"Westchester County, NY",36119.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,92.0,NY,Westchester County
2772,"Westchester County, NY",36119.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY,Westchester County
2777,"Alamance County, NC",37001.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NC,Alamance County
2788,"Brunswick County, NC",37019.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,NC,Brunswick County
2790,"Buncombe County, NC",37021.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NC,Buncombe County
2791,"Buncombe County, NC",37021.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,NC,Buncombe County
2794,"Burke County, NC",37023.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,NC,Burke County
2797,"Cabarrus County, NC",37025.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,NC,Cabarrus County
2806,"Catawba County, NC",37035.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC,Catawba County
2813,"Cleveland County, NC",37045.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NC,Cleveland County
2816,"Craven County, NC",37049.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC,Craven County
2818,"Cumberland County, NC",37051.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,NC,Cumberland County
2823,"Davidson County, NC",37057.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,NC,Davidson County
2827,"Durham County, NC",37063.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NC,Durham County
2830,"Edgecombe County, NC",37065.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC,Edgecombe County
2832,"Forsyth County, NC",37067.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,NC,Forsyth County
2836,"Gaston County, NC",37071.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,NC,Gaston County
2844,"Guilford County, NC",37081.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,NC,Guilford County
2848,"Harnett County, NC",37085.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC,Harnett County
2850,"Haywood County, NC",37087.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC,Haywood County
2852,"Henderson County, NC",37089.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,NC,Henderson County
2858,"Iredell County, NC",37097.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,NC,Iredell County
2862,"Johnston County, NC",37101.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC,Johnston County
2868,"Lincoln County, NC",37109.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NC,Lincoln County
2874,"Mecklenburg County, NC",37119.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,NC,Mecklenburg County
2881,"Nash County, NC",37127.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC,Nash County
2883,"New Hanover County, NC",37129.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,NC,New Hanover County
2887,"Onslow County, NC",37133.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC,Onslow County
2895,"Pitt County, NC",37147.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NC,Pitt County
2899,"Randolph County, NC",37151.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,NC,Randolph County
2903,"Robeson County, NC",37155.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC,Robeson County
2905,"Rockingham County, NC",37157.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC,Rockingham County
2908,"Rowan County, NC",37159.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,NC,Rowan County
2911,"Rutherford County, NC",37161.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC,Rutherford County
2916,"Stanly County, NC",37167.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC,Stanly County
2923,"Union County, NC",37179.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC,Union County
2927,"Wake County, NC",37183.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,NC,Wake County
2928,"Wake County, NC",37183.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,NC,Wake County
2934,"Wayne County, NC",37191.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC,Wayne County
2937,"Wilkes County, NC",37193.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NC,Wilkes County
2997,"Allen County, OH",39003.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OH,Allen County
3000,"Ashtabula County, OH",39007.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OH,Ashtabula County
3005,"Brown County, OH",39015.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH,Brown County
3007,"Butler County, OH",39017.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,120.0,OH,Butler County
3012,"Clark County, OH",39023.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,OH,Clark County
3015,"Clermont County, OH",39025.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,65.0,OH,Clermont County
3017,"Clinton County, OH",39027.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH,Clinton County
3019,"Columbiana County, OH",39029.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,OH,Columbiana County
3023,"Cuyahoga County, OH",39035.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,255.0,OH,Cuyahoga County
3024,"Cuyahoga County, OH",39035.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,OH,Cuyahoga County
3029,"Delaware County, OH",39041.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OH,Delaware County
3031,"Erie County, OH",39043.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH,Erie County
3033,"Fairfield County, OH",39045.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH,Fairfield County
3037,"Franklin County, OH",39049.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,198.0,OH,Franklin County
3038,"Franklin County, OH",39049.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,OH,Franklin County
3039,"Franklin County, OH",39049.0,2013,All other drug-induced causes,D9,10.0,OH,Franklin County
3045,"Geauga County, OH",39055.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH,Geauga County
3047,"Greene County, OH",39057.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,OH,Greene County
3051,"Hamilton County, OH",39061.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,212.0,OH,Hamilton County
3052,"Hamilton County, OH",39061.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,OH,Hamilton County
3056,"Hardin County, OH",39065.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OH,Hardin County
3063,"Huron County, OH",39077.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OH,Huron County
3065,"Jackson County, OH",39079.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH,Jackson County
3067,"Jefferson County, OH",39081.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH,Jefferson County
3069,"Knox County, OH",39083.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH,Knox County
3071,"Lake County, OH",39085.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,OH,Lake County
3075,"Licking County, OH",39089.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH,Licking County
3079,"Lorain County, OH",39093.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,69.0,OH,Lorain County
3082,"Lucas County, OH",39095.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0,OH,Lucas County
3086,"Mahoning County, OH",39099.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,OH,Mahoning County
3089,"Marion County, OH",39101.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,OH,Marion County
3091,"Medina County, OH",39103.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OH,Medina County
3096,"Miami County, OH",39109.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH,Miami County
3099,"Montgomery County, OH",39113.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,199.0,OH,Montgomery County
3100,"Montgomery County, OH",39113.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH,Montgomery County
3105,"Muskingum County, OH",39119.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OH,Muskingum County
3111,"Pickaway County, OH",39129.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OH,Pickaway County
3114,"Portage County, OH",39133.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,OH,Portage County
3119,"Richland County, OH",39139.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,OH,Richland County
3121,"Ross County, OH",39141.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH,Ross County
3124,"Scioto County, OH",39145.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,OH,Scioto County
3128,"Stark County, OH",39151.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,OH,Stark County
3129,"Stark County, OH",39151.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OH,Stark County
3132,"Summit County, OH",39153.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,76.0,OH,Summit County
3133,"Summit County, OH",39153.0,2013,All other drug-induced causes,D9,20.0,OH,Summit County
3136,"Trumbull County, OH",39155.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,OH,Trumbull County
3139,"Tuscarawas County, OH",39157.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH,Tuscarawas County
3144,"Warren County, OH",39165.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,OH,Warren County
3160,"Canadian County, OK",40017.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OK,Canadian County
3163,"Carter County, OK",40019.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OK,Carter County
3165,"Cherokee County, OK",40021.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OK,Cherokee County
3169,"Cleveland County, OK",40027.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,OK,Cleveland County
3173,"Comanche County, OK",40031.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK,Comanche County
3178,"Creek County, OK",40037.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OK,Creek County
3185,"Garfield County, OK",40047.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OK,Garfield County
3202,"Le Flore County, OK",40079.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OK,Le Flore County
3214,"Muskogee County, OK",40101.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OK,Muskogee County
3219,"Oklahoma County, OK",40109.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,141.0,OK,Oklahoma County
3220,"Oklahoma County, OK",40109.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,26.0,OK,Oklahoma County
3231,"Pottawatomie County, OK",40125.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OK,Pottawatomie County
3238,"Sequoyah County, OK",40135.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OK,Sequoyah County
3243,"Tulsa County, OK",40143.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,106.0,OK,Tulsa County
3244,"Tulsa County, OK",40143.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,OK,Tulsa County
3247,"Wagoner County, OK",40145.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,OK,Wagoner County
3257,"Clackamas County, OR",41005.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,OR,Clackamas County
3268,"Deschutes County, OR",41017.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OR,Deschutes County
3277,"Jackson County, OR",41029.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,OR,Jackson County
3286,"Lane County, OR",41039.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,OR,Lane County
3287,"Lane County, OR",41039.0,2013,All other drug-induced causes,D9,13.0,OR,Lane County
3292,"Linn County, OR",41043.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OR,Linn County
3296,"Marion County, OR",41047.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OR,Marion County
3300,"Multnomah County, OR",41051.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,101.0,OR,Multnomah County
3301,"Multnomah County, OR",41051.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,OR,Multnomah County
3302,"Multnomah County, OR",41051.0,2013,All other drug-induced causes,D9,17.0,OR,Multnomah County
3313,"Washington County, OR",41067.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,OR,Washington County
3314,"Washington County, OR",41067.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,OR,Washington County
3321,"Allegheny County, PA",42003.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,249.0,PA,Allegheny County
3322,"Allegheny County, PA",42003.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,PA,Allegheny County
3326,"Armstrong County, PA",42005.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,PA,Armstrong County
3328,"Beaver County, PA",42007.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,PA,Beaver County
3332,"Berks County, PA",42011.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,PA,Berks County
3335,"Blair County, PA",42013.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,PA,Blair County
3338,"Bucks County, PA",42017.0,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,115.0,PA,Bucks County
3339,"Bucks County, PA",42017.0,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,PA,Bucks County
3340,"Bucks County, PA",42017.0,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0,PA,Bucks County
3341,"Bucks County, PA",42017.0,2013,All other drug-induced causes,D9,21.0,PA,Bucks County
